track_id,title,name,album,genre_top,split
131986,Pontão,Zé Trigueiros,Bear With Me,Instrumental,training
132019,Groovin,Yoghurt For Breakfast,Bad Music,Experimental,training
132040,A.M. Doom,Eddi Front,"Live on WFMU with Irwin Chusid, 1/27/2016",Folk,training
132041,Intro to Dream B - Texas,Eddi Front,"Live on WFMU with Irwin Chusid, 1/27/2016",Folk,training
132042,High Hopes,Eddi Front,"Live on WFMU with Irwin Chusid, 1/27/2016",Folk,training
132045,Sing Sing,Eddi Front,"Live on WFMU with Irwin Chusid, 1/27/2016",Folk,training
132117,Credit Where Credit Is Due,Timezone LaFontaine,netBloc Vol. 50: superSonic,Hip-Hop,test
132118,Just Like That,Humble,netBloc Vol. 50: superSonic,Hip-Hop,training
132122,Signal,Starcardigan,netBloc Vol. 50: superSonic,Pop,training
132134,OST 12 Wherever Aliens!!!,sawsquarenoise,RottenMage SpaceJacked OST,Electronic,training
132138,OST 13 More Aliens!,sawsquarenoise,RottenMage SpaceJacked OST,Electronic,training
132139,Ciganka Je Malena,Gogofski,Live at the 2016 Golden Festival,International,training
132140,Mostarski Duchani,Gogofski,Live at the 2016 Golden Festival,International,training
132141,Emina,Gogofski,Live at the 2016 Golden Festival,International,training
132142,Mito Bekriyo,Gogofski,Live at the 2016 Golden Festival,International,training
132171,Color Blindness,Ulises Lima,7,Rock,test
132272,Meditations of a Warrior,The Golden Path,The Golden Path,Experimental,training
132310,Twinkle Twinkle (Instrumental),David Mumford,Bonfire Music,Instrumental,validation
132420,OST 15 Super Super,sawsquarenoise,RottenMage SpaceJacked OST,Electronic,training
132424,Acoustic And Intimidating,Cock ESP w/Art Pratten,Macska Leves,Experimental,training
132434,"Oh, My Cat!",Tea Man With Tea Gum,Macska Leves,Experimental,training
132436,Will See,Urbanoxfailure,Macska Leves,Experimental,training
132448,Liberosis (Instrumental),Nihilore,Misophonia,Electronic,test
132449,Not Quite There,Ava Zandieh,Patterns and Drones,Folk,validation
132453,Ghost Of You,Ava Zandieh,Patterns and Drones,Folk,validation
132454,Catalini,Ava Zandieh,Patterns and Drones,Folk,validation
132455,Answers,Ava Zandieh,Patterns and Drones,Folk,validation
132456,Calendula,Ava Zandieh,Patterns and Drones,Folk,validation
132561,Down Down Down - The Holy Innocents,The Holy Innocents,Upsidedown Cross Soundtrack,Instrumental,training
132566,Electronic Composition Two B Craig Mikeski,Craig Mileski,Upsidedown Cross Soundtrack,Instrumental,training
132567,Possess - William Hellfire,William Hellfire,Upsidedown Cross Soundtrack,Instrumental,training
132568,Upsidedown Stars - Tyrannosaurs Dracula,Tyrannosaurus Dracula,Upsidedown Cross Soundtrack,Instrumental,training
132589,intro,pat moonchy and angelo contini,durga puja,Experimental,validation
132675,When I am King,Future Sauce,Son of Soundtracks,Instrumental,training
132677,Ratmobile,Future Sauce,Son of Soundtracks,Instrumental,training
132678,Lullabye,Future Sauce,Son of Soundtracks,Instrumental,training
132679,Giallo Pudding,Future Sauce,Son of Soundtracks,Instrumental,training
132773,Aleppo,Poor Alexei,Music For Headphones,Electronic,training
132774,Interiors,Poor Alexei,Music For Headphones,Electronic,training
132775,Bipolarity,Poor Alexei,Music For Headphones,Electronic,training
132778,Stuff,Gardenella,self titled cassette,Pop,training
132779,Party boots,Gardenella,self titled cassette,Pop,training
132781,Bosa Nova,Gardenella,self titled cassette,Pop,training
132784,Fuck Texas,Gardenella,self titled cassette,Pop,training
132786,PNC Bach,Gardenella,self titled cassette,Pop,training
132787,Secret Santa,Gardenella,self titled cassette,Pop,training
132788,Squirrels,Gardenella,self titled cassette,Pop,training
132789,Urinating on Myself,Gardenella,self titled cassette,Pop,training
132790,She,Gardenella,self titled cassette,Pop,training
132791,What it is,Gardenella,self titled cassette,Pop,training
132792,Rainbow Jesus,Gardenella,self titled cassette,Pop,training
132793,Mount Rainier,Gardenella,self titled cassette,Pop,training
132794,Youre so lonely,Gardenella,self titled cassette,Pop,training
132795,Who Will It Kill,Gardenella,self titled cassette,Pop,training
132914,The Heart Of The Mountain (piano cover by heklAa),Release The Long Ships,Wilderness,Rock,training
132954,Sodomy Dungeon (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
132961,Gay & Real (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
132962,Maricones Calientes (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
132963,Cock (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
132964,Deeper (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
132965,Gayngsta Faggot Bruthafuckaz (remastered),Cockmasta Flex,Bros B4 Hoes,Hip-Hop,training
133015,Star`s End,SPCZ,Foundation,Electronic,training
133016,Legend,SPCZ,Foundation,Electronic,training
133019,Space Night,SPCZ,Foundation,Electronic,training
133020,G-Men in Space,SPCZ,Foundation,Electronic,training
133022,Hipno,SPCZ,Foundation,Electronic,training
133023,Gaia,SPCZ,Foundation,Electronic,training
133024,La Fèe Verte,SPCZ,Foundation,Electronic,training
133025,Empire,SPCZ,Foundation,Electronic,training
133026,Sphere,SPCZ,Foundation,Electronic,training
133027,Gloom,SPCZ,Foundation,Electronic,training
133028,Eternal Glide,SPCZ,Foundation,Electronic,training
133029,Pulse,SPCZ,Foundation,Electronic,training
133100,Mockingbird (Instrumental),David Mumford,Bonfire Music,Instrumental,validation
133102,Natural Groove,Squire Tuck,Natural Groove,Instrumental,test
133272,Anger,Movie Theater,Love Letter,Rock,training
133273,Sadness,Movie Theater,Love Letter,Rock,training
133274,Fear,Movie Theater,Love Letter,Rock,training
133275,Regret,Movie Theater,Love Letter,Rock,training
133276,Love,Movie Theater,Love Letter,Rock,training
133293,Mucky's Happy Resort,{AN} Eel,Classwar Karaoke - 0033 Survey,Experimental,training
133294,Jazz Got Fuck'd,AG Davis,Classwar Karaoke - 0033 Survey,Experimental,training
133332,Suspended Animation,Zilmrah,Classwar Karaoke - 0033 Survey,Experimental,training
133333,Alien Samba Kollage and Subversive Intentions Symphodrone Mix,Ziurmuzik and Nick Endee Ocitned,Classwar Karaoke - 0033 Survey,Experimental,training
133431,David Hemmings,TRG Banks,Instrumentals,Instrumental,validation
133432,Cigar,TRG Banks,Instrumentals,Instrumental,validation
133433,Horse ride 1,TRG Banks,Instrumentals,Instrumental,validation
133434,Keith in 1987,TRG Banks,Instrumentals,Instrumental,validation
133435,Horse ride 2,TRG Banks,Instrumentals,Instrumental,validation
133436,New world,TRG Banks,Instrumentals,Instrumental,validation
133437,Horse ride 3,TRG Banks,Instrumentals,Instrumental,validation
133438,Packed lunch,TRG Banks,Instrumentals,Instrumental,validation
133439,Horse ride 4,TRG Banks,Instrumentals,Instrumental,validation
133440,Smooth jacket,TRG Banks,Instrumentals,Instrumental,validation
133441,Into the sunset,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133442,Journey with Russ,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133443,Twilight valley,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133444,Rainbow,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133445,Coast,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133446,Adventures with Paddy,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133447,After midnight,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133448,Extravaganza,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133449,Castle Lane,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133450,City,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133451,Flying,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133452,Across the border,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133453,Ride with the moon,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133454,Farmhouse loaf,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133455,Stop the ice cream van,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133456,Michael Landon,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133457,Fresh pastures,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133459,Kevelin and Chestnut,TRG Banks,Kevelin and Chestnut's Adventures,Instrumental,validation
133479,Edemov Sad,Fanny Kaplan,Plastilin,Rock,training
133535,Bizarre Waltz,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133537,Cascet,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133538,Chains Down,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133544,Eve,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133545,Execution,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133546,First Step Inside,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133551,In Action,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133553,Linger,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133560,Paranoid,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133561,Plashes,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133562,Prayer,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133563,Problem,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133564,Reopen,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133567,Romance,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133571,Spacedrum,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133572,Strange Meeting,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133573,Surreal 2,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133574,Surreal,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133576,Swinging Blues,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133579,Vanda's Blues,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133580,Wake Up,David Szesztay,Atmospheric Electric Guitar,Instrumental,training
133632,There Goes My Girl,EZTV,"Live at WFMU's Monty Hall, 12/5/2015",Rock,training
133638,Intentional Injury,Bonnie 'Prince' Billy,"Live on WFMU's Imaginary Radio with Chris M, 2/11/2016",Folk,training
133639,66,Bonnie 'Prince' Billy,"Live on WFMU's Imaginary Radio with Chris M, 2/11/2016",Folk,training
133681,Midnight Chillin',Squire Tuck,Midnight Chillin',Instrumental,test
133729,This Zero Hour,the silence industry,The Hidden Album,Rock,training
133731,With Arms,the silence industry,The Hidden Album,Rock,training
133770,AVIATION CRAB ORCHESTRA (BALLAD OF DEREK BAILEY),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),Experimental,training
133772,Grindstone,Hearse Pileup,Make Money Make War,Rock,test
133780,We Know Time,Nic Falcon,We Know Time,Folk,validation
133781,Holiday,Nic Falcon,We Know Time,Folk,validation
133788,Waiting for the Hurricane,David Rovics,The Other Side,Folk,training
133793,Angry White American Man,David Rovics,The Other Side,Folk,training
133798,Facebook,David Rovics,The Other Side,Folk,training
133802,Christmas in a Tent,David Rovics,The Other Side,Folk,training
133803,The Ball is Round,David Rovics,The Other Side,Folk,training
133833,Spare Succulence,gunctrl,Spare Succulence,Rock,training
133835,Evening Raga,Nimisha Shankar,Golden Chants from India,International,training
133836,Gold: A Holi Song,Nimisha Shankar,Golden Chants from India,International,training
133837,Quiet Raga,Nimisha Shankar,Golden Chants from India,International,training
133838,Sunset Raga,Nimisha Shankar,Golden Chants from India,International,training
133916,FUNSHINE BEAR WE ALL GLOW IN THE DARK ODOR BABY REMIX,FUNSHINE BEAR / ODOR BABY,GET KILLING,Experimental,training
133942,Plan II,Raul Diaz Palomar,Maqbara,Instrumental,training
133943,"Abdalá (demo, bonus)",Raul Diaz Palomar,Maqbara,Instrumental,training
133967,Breaking Dawn,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133968,The Journey,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133969,Calm Like a Trap,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133970,True Story,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133971,Slow Motion,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133972,To Distant Lands,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133973,The Dream,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133974,Bound for Adventure,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133975,Yes She Can,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133976,Stay in the Light,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133977,Radioheart,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
133978,Improve Yourself,Marcos H. Bolanos,Unchained Melodies Vol.1,Instrumental,training
134034,So Unreal,The Spectacular Fantastic,Circling The Sun,Rock,training
134052,XXOO (XX remixed),Jahzzar,DCCD,Electronic,training
134053,Mares I AM (Maresia Dance mix),Jahzzar,DCCD,Electronic,training
134054,Pills & Mantra (Skills Pills & Mantra Mixed & Remixed),Jahzzar,DCCD,Electronic,training
134073,How many,Windmill,A story of an old woman,Folk,training
134077,Instrumentale I,Windmill,A story of an old woman,Folk,training
134084,An ordinary man,Windmill,A story of an old woman,Folk,training
134094,Live,dj balli and his,Live @ TPO - Homework Festival - Bologna - Italy - 19 May 2012,Experimental,training
134359,Happy for a While,Gumbel,A Dying Paradise,Electronic,training
134384,Small Town Industry,Scott Holmes,Music for TV & Film Vol. 1,Pop,training
134385,Moving Forward,Scott Holmes,Music for TV & Film Vol. 1,Pop,training
134388,Magical Moments,Scott Holmes,Music for TV & Film Vol. 1,Pop,training
134389,Against All Odds,Scott Holmes,Music for TV & Film Vol. 1,Pop,training
134443,This train doesn't stop at Rugby,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134444,Goodbye Earth,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134445,Above the Earth,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134446,Dark Days,Grav,Dark Days EP,Electronic,training
134447,Intro,Grav,Dark Days EP,Electronic,training
134448,Turns Me On,Grav,Dark Days EP,Electronic,training
134449,Through the asteroid belt,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134452,Interstellar breakfast,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134453,First stop,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134454,Through the gravitational field,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134455,Non-stop to Insideoutworld,TRG Banks,This train doesn't stop at Rugby,Instrumental,validation
134486,Love&Heartbreak,Squire Tuck,Love&Heartache,Pop,test
134509,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),Donnie Ozone,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),Hip-Hop,training
134510,Get Paid (Full Mix) (Featuring DJ Phazer),Donnie Ozone,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),Hip-Hop,training
134580,Old Allу,Sergey Cheremisinov,Northern City's Secret,Instrumental,training
134586,Now You Are Here,Sergey Cheremisinov,Northern City's Secret,Instrumental,training
134594,Instrumental,Purling Hiss (Solo),"Live at WFMU with Marty McSorley, 2/19/2016",Rock,training
134610,Roaches (Featuring Pot-C),Donnie Ozone,Roaches (Featuring Pot-C),Hip-Hop,training
134631,Weightlessness of Fire,"Ak'chamel, The Giver of Illness",Pus Ch'en,Experimental,training
134643,AVIATION CRAB ORCHESTRA (BUILD A WALL),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),Experimental,training
134790,Analemma,Pianochocolate,Blueberry,Instrumental,test
134791,Lake Baikal,Pianochocolate,Blueberry,Instrumental,test
134792,Romance,Pianochocolate,Blueberry,Instrumental,test
134793,Sunshower,Pianochocolate,Blueberry,Instrumental,test
134794,Christina,Pianochocolate,Blueberry,Instrumental,test
134795,Promenade,Pianochocolate,Blueberry,Instrumental,test
134796,Eraser,Pianochocolate,Blueberry,Instrumental,test
134797,Everyone will come back home,Pianochocolate,Blueberry,Instrumental,test
134801,Idea,Vir Nocturna,Idea - Single,Electronic,training
134823,Take Your Poison,C-Doc,SIX ONNA 7,Hip-Hop,training
134824,Pusher For Record,C-Doc,SIX ONNA 7,Hip-Hop,training
134825,Needy Ass,Tha Silent Partner,SIX ONNA 7,Hip-Hop,training
134826,GoodLookN,Tha Silent Partner,SIX ONNA 7,Hip-Hop,training
134827,Mandingo Ocean,Tha Silent Partner,SIX ONNA 7,Hip-Hop,training
134918,-Sheydaii,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134919,Fidayda,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134922,-Shab Ayum,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134923,-Sut Ictim Dilim Yandi,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134928,-Uskudara Gideriken,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134929,-Agri Dagindan Uctum,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134930,Mastoom Mastoom   Asmar Asmar,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134931,-Anadolu Kavagi,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134932,-Rampi Rampi,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134933,-Misket,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134934,-Saza Niye Glemedin,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134935,-Yesilim,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134936,-Drum Solo,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134937,-Muhabet,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134938,"-Ah, Bir Atas Ver","Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134939,-Harman Dali,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134940,-Aman Avci Vurma Mani,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134941,-Bir Demet Yasemen,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134942,-Macka Yollari,"Turku, Nomads of the Silk Road",Alleys of Istanbul,International,training
134943,Gushe Cheman,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134947,-Kamar Barik,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134948,-Shupe',"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134949,"-Olem Ben, Olem Ben","Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134950,-Rumelaj,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134951,-Antalyanin Mor Uzumu,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134952,Lesgi,"Turku, Nomads of the Silk Road",Nomads of the Silk Road,International,training
134956,Kaytagi,"Turku, Nomads of the Silk Road",Özlem,International,training
134959,Drum Solo,"Turku, Nomads of the Silk Road",Özlem,International,training
134962,Penceresi Yola Karsi,"Turku, Nomads of the Silk Road",Özlem,International,training
134979,Song for Bass VI and Joe Golden's Vibrochamp,talons',Growing up,Folk,training
134981,Growing Up (pt.2),talons',Growing up,Folk,training
135010,Jenny,Jackson Grimm,The Airtime sessions,Folk,training
135028,L'herbe verte,Anga,Des premiers mots jusqu'aux plus gros,Folk,training
135039,J'ai changé,Anga,La Grande Lessive,Folk,training
135043,Babel,Anga,La Grande Lessive,Folk,training
135044,Le diable,Anga,La Grande Lessive,Folk,training
135054,Hari Karl (for Larry Eisenberg),Zena,Look Away,Experimental,training
135089,You Washed Your Face in a Mountain Stream,Akpatok,"Two Winters, Two Springs",Experimental,training
135091,Tree and Wind,Akpatok,"Two Winters, Two Springs",Experimental,training
135092,Eyes Free of Dust,Akpatok,"Two Winters, Two Springs",Experimental,training
135219,Karcığar Ud taksim,Ehl-i Keyif,Ehl-i Keyif,International,validation
135220,Karcığar Peşrev,Ehl-i Keyif,Ehl-i Keyif,International,validation
135221,Kerimoğlu Zeybek,Ehl-i Keyif,Ehl-i Keyif,International,validation
135222,Kadifeden Kesesi,Ehl-i Keyif,Ehl-i Keyif,International,validation
135223,Nihavent Oyun Havası,Ehl-i Keyif,Ehl-i Keyif,International,validation
135224,Nihavent Longa,Ehl-i Keyif,Ehl-i Keyif,International,validation
135225,Hicazkar ''Yağcılar'' Zeybek,Ehl-i Keyif,Ehl-i Keyif,International,validation
135226,Yegah Sirto,Ehl-i Keyif,Ehl-i Keyif,International,validation
135227,Rast Zeybek,Ehl-i Keyif,Ehl-i Keyif,International,validation
135228,Hüzzam Sazsemai ''Nargile'',Ehl-i Keyif,Ehl-i Keyif,International,validation
135229,Hüzzam Kanun Taksim,Ehl-i Keyif,Ehl-i Keyif,International,validation
135336,Slow and Steady,Caleb Lemond,The Learning Curve,Pop,validation
135337,The Dream and the Dreamer,Caleb Lemond,The Learning Curve,Pop,validation
135338,The Coldest Winter,Caleb Lemond,The Learning Curve,Pop,validation
135339,I Think From Now On,Caleb Lemond,The Learning Curve,Pop,validation
135340,Kissing Scars,Caleb Lemond,The Learning Curve,Pop,validation
135341,Evil Cannot Create,Caleb Lemond,The Learning Curve,Pop,validation
135342,Outro,Caleb Lemond,The Learning Curve,Pop,validation
135363,Breathe,Lamprey,The Greener Grass,Rock,training
135364,Colour,Lamprey,The Greener Grass,Rock,training
135365,Drowning Mud,Lamprey,The Greener Grass,Rock,training
135368,Faithless,Lamprey,The Greener Grass,Rock,training
135369,Grethel,Lamprey,The Greener Grass,Rock,training
135370,Happy,Lamprey,The Greener Grass,Rock,training
135371,Her,Lamprey,The Greener Grass,Rock,training
135372,Parasite,Lamprey,The Greener Grass,Rock,training
135373,Stuck Up,Lamprey,The Greener Grass,Rock,training
135374,The Grand Prize,Lamprey,The Greener Grass,Rock,training
135375,Through You,Lamprey,The Greener Grass,Rock,training
135986,Fate,Marquice Turner,Soft Dreams,Electronic,training
135989,Yo Yo Check It,Marquice Turner,Soft Dreams,Electronic,training
135990,Daydreamin' feat. Knwlan Ryn,Marquice Turner,Soft Dreams,Electronic,training
136054,Vertigo,Sinapsi,Come Realtà,Rock,test
136091,I Hate The Weekend,Tacocat,"Live at WFMU on Todd-O-Phonic Todd's Show, 4/16/2016",Rock,training
136094,Talk,Tacocat,"Live at WFMU on Todd-O-Phonic Todd's Show, 4/16/2016",Rock,training
136134,Summer,Philippa Dowding and Allister Thompson,Fifth Season,Folk,training
136137,Spring,Philippa Dowding and Allister Thompson,Fifth Season,Folk,training
136138,The Fifth Season,Philippa Dowding and Allister Thompson,Fifth Season,Folk,training
136275,Here She Comes Tonight,Holmes,"Live at the WFMU Kill The Holidays Party, 1/9/2016",Rock,training
136276,Night Without Sleep (Instrumental),David Mumford,Bonfire Music,Instrumental,validation
136320,Beach House Gateway,D SMILEZ,Sweet Sound's,Electronic,training
136321,Future World,D SMILEZ,Sweet Sound's,Electronic,training
136322,The Wonders of Summer,D SMILEZ,Sweet Sound's,Electronic,training
136323,We Did It! (Fulfillment Tune),D SMILEZ,Sweet Sound's,Electronic,training
136324,A New Step To Life,D SMILEZ,Sweet Sound's,Electronic,training
136331,Delirium,Kai Engel,ICD-10,Instrumental,training
136404,Tragic Prayer,Castles in the Sky,Whispers are Hollow Points,Rock,training
136424,Happy Dream's,D SMILEZ,Sweet Sound's,Electronic,training
136449,The Everyday People,McKinley Dixon,netBloc Vol. 51: Embark!,Hip-Hop,training
136465,TheEnsuranceTrap featuring Tab (PMRC Mix),C-Doc,TheEnsuranceTrap b/w Underground Press,Hip-Hop,training
136466,Underground Press featuring Timezone LaFontaine (OG Mixx),C-Doc,TheEnsuranceTrap b/w Underground Press,Hip-Hop,training
136467,TheEnsuranceTrap (Tab's Instrumental),C-Doc,TheEnsuranceTrap b/w Underground Press,Hip-Hop,training
136468,Underground Press (OG Instrumental),C-Doc,TheEnsuranceTrap b/w Underground Press,Hip-Hop,training
136469,Don't (Bonus Non LP Track),C-Doc,TheEnsuranceTrap b/w Underground Press,Hip-Hop,training
136705,Surfing,Tojamura 7,Surfing EP,Rock,training
136706,Surf Forever,Tojamura 7,Surfing EP,Rock,training
136707,100ft Wave,Tojamura 7,Surfing EP,Rock,training
136708,Surf Riot,Tojamura 7,Surfing EP,Rock,training
136709,Surf Poem pt.2,Tojamura 7,Surfing EP,Rock,training
136928,Micro Black Death,Resonancedj,Killer Instinct,Experimental,training
136994,Hayvanlar Alemi - Equatorial Lies,Hayvanlar Alemi,Hayvanlar Alemi & Shhjjjjjjj,International,training
136995,Shhjjjjjjj - El Palteado,Shhjjjjjjj,Hayvanlar Alemi & Shhjjjjjjj,International,training
137054,Oh My God,S-B-J,Singles,Electronic,training
137151,Awakening,Cloudjumper,Memories of Snow,Electronic,training
137152,The morning after,Cloudjumper,Memories of Snow,Electronic,training
137166,Longing for Home (The Third Circle Mix),Ars Sonor,In Search of Home,Instrumental,training
137167,Stargazing (Trekanten Mix),Ars Sonor,In Search of Home,Instrumental,training
137168,Alcyone,Ars Sonor,In Search of Home,Instrumental,training
137169,The Origin (Infinity Ahead),Ars Sonor,In Search of Home,Instrumental,training
137170,Lemurian Forest,Ars Sonor,In Search of Home,Instrumental,training
137171,Gaia (The Oneness),Ars Sonor,In Search of Home,Instrumental,training
137172,The Frequency Shift,Ars Sonor,In Search of Home,Instrumental,training
137173,Ascension,Ars Sonor,In Search of Home,Instrumental,training
137174,The Journey Begins (Further Shift),Ars Sonor,In Search of Home,Instrumental,training
137175,Ancient Wisdom,Ars Sonor,In Search of Home,Instrumental,training
137176,"Remember (We Are Divine, We Are Immortal)",Ars Sonor,In Search of Home,Instrumental,training
137211,What Now?,Punk Rock Opera,"Punk Rock Opera, Vol. I",Rock,training
137212,1984,Punk Rock Opera,"Punk Rock Opera, Vol. I",Rock,training
137213,Guitars Clash,Punk Rock Opera,"Punk Rock Opera, Vol. I",Rock,training
137214,Generation X,Punk Rock Opera,"Punk Rock Opera, Vol. I",Rock,training
137356,NAMAEWANAINAMAEGANAI,Urban Predator,NAMAEWANAINAMAEGANAI,Rock,training
137417,In the Morning,Monkey Mind,The Garden,Rock,training
137418,All the Happy People,Monkey Mind,The Garden,Rock,training
137419,The Party,Monkey Mind,The Garden,Rock,training
137423,My Baby's Love (Is Like the Sun),Monkey Mind,The Garden,Rock,training
137424,Loser,Monkey Mind,The Garden,Rock,training
137425,The King and the Queen,Monkey Mind,The Garden,Rock,training
137426,Hey Little Queenie,Monkey Mind,The Garden,Rock,training
137462,gurgle,beat.dowsing,washed.out,Electronic,training
137463,half a world away,beat.dowsing,washed.out,Electronic,training
137484,An Egg In The Piano Lost In The Box Of Nails,Zreen Toyz,Mental Fragments,Experimental,training
137500,NORWEGIAN BLAST BEATS,ODOR BABY,#chemtrailArtTrash,Experimental,training
137551,TimeLapse Speed Up,Tristan Horton,Sonic Mmabolela 2014,Experimental,training
137561,Voices,Luca Forcucci,Sonic Mmabolela 2015,Experimental,training
137563,Thunder 112915,Robert Kellough,Sonic Mmabolela 2015,Experimental,training
137567,The World Keeps Changing,Nattbussen,Farewell (The Damaged One),Rock,training
137593,Rock n' Roll (2008),Dyslexic Fudgicle,Dyslexic Fudgicle - 2015 Release,Rock,training
137605,Nobody Has To Know,Sunshine and the Rain,"Live at Monty Hall, 2/20/2016",Rock,test
137624,You Can't Kill Me,The Sun Through A Telescope,I Die Smiling,Rock,test
137627,I Die Smiling,The Sun Through A Telescope,I Die Smiling,Rock,test
137630,The Bitten,The Sun Through A Telescope,I Die Smiling,Rock,test
137631,It's Cold But I'm Warm,The Sun Through A Telescope,I Die Smiling,Rock,test
